Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000097842	9330104G04Rik	7	-	16871347	16874886	7.854702	2.559327	6.772105
ENSMUSG00000078794	Dact3	7	+	16875317	16887462	597.462524	121.407043	321.249084
ENSMUSG00000019370	Calm3	7	-	16915379	16924114	2389.331055	558.596680	1478.074585
ENSMUSG00000070802	Pnmal2	7	+	16944682	16948828	435.955627	88.588120	234.408569
ENSMUSG00000064689	Gm25815	7	-	16953395	16953501	0.000000	0.000000	0.000000
ENSMUSG00000041141	Pnmal1	7	+	16959679	16964607	192.415894	39.099766	103.459923
ENSMUSG00000041117	Ccdc8	7	+	16992708	16997516	2.892701	0.587810	1.555374
ENSMUSG00000108348	Gm42372	7	+	16983086	16988152	91.800110	18.654190	49.359917
ENSMUSG00000004328	Hif3a	7	-	17031507	17062427	1.493698	0.462902	1.224862
ENSMUSG00000108807	4833404L02Rik	7	+	17058534	17059441	0.000000	0.000000	0.000000
ENSMUSG00000108694	Gm7287	7	-	17138871	17139472	0.605879	0.123117	0.325775
ENSMUSG00000023159	Psg29	7	+	17203477	17215760	0.110009	0.022354	0.059151
ENSMUSG00000066760	Psg16	7	+	17074040	17133450	0.753458	0.462498	1.223792
ENSMUSG00000108561	Gm45219	7	-	17078191	17078655	0.000000	0.000000	0.000000
ENSMUSG00000108441	Gm32846	7	-	17392760	17424099	0.000000	0.000000	0.000000
ENSMUSG00000003099	Ppp5c	7	-	17004640	17027924	119.451584	51.411854	136.038330
ENSMUSG00000063830	Gm6065	7	+	17792574	17793065	0.918090	0.186560	0.493647
ENSMUSG00000074359	Psg23	7	-	18606343	18616501	0.000000	0.000000	0.000000
ENSMUSG00000109209	Gm45104	7	-	18396516	18400865	0.499080	0.101415	0.268350
ENSMUSG00000040987	Mill2	7	+	18839966	18865402	3.838797	1.251522	3.311589
ENSMUSG00000030413	Pglyrp1	7	+	18871331	18890459	3.839121	6.003659	15.885983
ENSMUSG00000074358	Ccdc61	7	-	18890883	18910415	12.148509	4.850319	12.834186
ENSMUSG00000051965	Nanos2	7	+	18987400	18988962	0.458093	0.093087	0.246312
ENSMUSG00000108428	Gm45058	7	-	18987559	18988324	0.195822	0.039792	0.105291
ENSMUSG00000030411	Nova2	7	+	18925888	18965319	106.206070	21.581545	57.105846
ENSMUSG00000097038	Gm26821	7	-	18962415	18965173	0.055647	0.011308	0.029921
ENSMUSG00000074355	Gm10676	7	-	18989554	18992774	13.618521	2.767344	7.322529
ENSMUSG00000048481	Mypop	7	+	18991245	19001766	55.086941	14.066266	37.220043
ENSMUSG00000086533	Mypopos	7	-	18993234	19001222	1.130799	0.883693	2.338296
ENSMUSG00000044030	Irf2bp1	7	+	19004044	19006777	83.698975	17.008003	45.004025
ENSMUSG00000040866	Rsph6a	7	+	19054690	19074447	1.139996	0.245626	0.649939
ENSMUSG00000023118	Sympk	7	+	19024377	19054618	74.777100	41.980801	111.083298
ENSMUSG00000040841	Six5	7	+	19094594	19098549	3.700034	0.751863	1.989467
ENSMUSG00000085601	Gm4969	7	-	19099046	19118368	0.406545	0.195679	0.517777
ENSMUSG00000030410	Dmwd	7	+	19076227	19082776	225.802032	50.119972	132.619949
ENSMUSG00000030409	Dmpk	7	+	19083849	19093821	12.045553	8.735987	23.115856
ENSMUSG00000092659	Mir3100	7	+	19086828	19086892	6.184616	1.256741	3.325401
ENSMUSG00000050428	Fbxo46	7	+	19119859	19140172	7.611235	2.718356	7.192905
ENSMUSG00000030407	Qpctl	7	-	19139702	19149291	18.887949	6.238254	16.506731
ENSMUSG00000040824	Snrpd2	7	+	19149722	19153542	46.929146	17.718943	46.885208
ENSMUSG00000030406	Gipr	7	-	19156061	19166127	2.275566	0.562803	1.489206
ENSMUSG00000044317	Gpr4	7	+	19212538	19224174	5.287821	1.074509	2.843204
ENSMUSG00000040811	Eml2	7	+	19176421	19206482	173.328796	55.421410	146.647812
ENSMUSG00000065543	Mir330	7	+	19181465	19181562	0.380612	0.077342	0.204651
ENSMUSG00000052214	Opa3	7	+	19228334	19256543	54.917061	17.067904	45.162525
ENSMUSG00000064580	Gm25134	7	+	19242130	19242289	0.468750	0.095252	0.252042
ENSMUSG00000030402	Ppm1n	7	-	19276805	19280064	0.185391	0.070859	0.187496
ENSMUSG00000030403	Vasp	7	-	19256929	19271817	16.711500	4.641741	12.282279
ENSMUSG00000089636	1700058P15Rik	7	+	19258492	19259739	4.605639	0.935886	2.476402
ENSMUSG00000030401	Rtn2	7	+	19282624	19296160	82.158226	54.767174	144.916672
ENSMUSG00000003545	Fosb	7	-	19302696	19310051	17.029625	6.598314	17.459467
ENSMUSG00000108854	D830036C21Rik	7	-	19320117	19342515	2.711550	0.613289	1.622793
ENSMUSG00000109366	Gm44698	7	+	19333129	19337655	4.774274	0.970154	2.567075
ENSMUSG00000040734	Ppp1r13l	7	+	19359749	19378533	5.710364	1.736629	4.595207
ENSMUSG00000003549	Ercc1	7	+	19344778	19356524	14.365124	11.944234	31.605040
ENSMUSG00000047649	Cd3eap	7	-	19356014	19359483	29.192244	6.735837	17.823362
ENSMUSG00000030399	Ckm	7	+	19404776	19422841	0.111846	0.048779	0.129071
ENSMUSG00000040705	A930016O22Rik	7	-	19417466	19421417	1.672627	0.370415	0.980138
ENSMUSG00000030400	Ercc2	7	+	19382010	19395694	24.454380	10.238473	27.091513
ENSMUSG00000097231	Gm26852	7	-	19382220	19392718	2.431913	0.494176	1.307613
ENSMUSG00000076315	Mir343	7	+	19386643	19386717	12.249879	2.489230	6.586626
ENSMUSG00000040714	Klc3	7	-	19394437	19404104	1.306363	0.470792	1.245740
ENSMUSG00000011263	Exoc3l2	7	+	19463331	19496762	0.279880	0.056873	0.150488
ENSMUSG00000109301	Gm45167	7	+	19468228	19468549	0.000000	0.000000	0.000000
ENSMUSG00000030397	Mark4	7	-	19424775	19458821	78.105072	25.001463	66.155113
ENSMUSG00000060621	Nkpd1	7	+	19517838	19525056	1.907407	0.387594	1.025592
ENSMUSG00000057667	Bloc1s3	7	-	19504486	19508367	16.629862	3.379262	8.941695
ENSMUSG00000002043	Trappc6a	7	+	19508395	19516145	9.794353	4.653621	12.313713
ENSMUSG00000051403	Ppp1r37	7	-	19530800	19563076	141.861404	37.413483	98.997940
ENSMUSG00000044709	Gemin7	7	-	19564946	19577595	17.328108	12.630507	33.420952
ENSMUSG00000011267	Zfp296	7	+	19577287	19580656	3.019610	0.830323	2.197076
ENSMUSG00000002983	Relb	7	-	19606217	19629438	6.396324	2.572944	6.808137
ENSMUSG00000061028	Clasrp	7	-	19581035	19604486	39.718987	25.686226	67.967033
ENSMUSG00000097246	Gm26890	7	-	19597293	19602294	2.968228	0.603157	1.595984
ENSMUSG00000040564	Apoc1	7	-	19689481	19692660	0.762143	0.243837	0.645204
ENSMUSG00000002981	Clptm1	7	-	19631571	19665033	87.999863	28.282450	74.836777
ENSMUSG00000002985	Apoe	7	-	19696109	19699188	1453.082275	1088.145508	2879.287109
ENSMUSG00000002984	Tomm40	7	-	19701313	19715438	64.508522	37.227089	98.504723
ENSMUSG00000092381	Gm20512	7	+	19715016	19721731	1.088642	0.221217	0.585351
ENSMUSG00000062300	Nectin2	7	-	19716644	19750483	3.099309	2.686927	7.109742
ENSMUSG00000109424	Gm44658	7	+	19846973	19847609	0.844584	0.171623	0.454124
ENSMUSG00000053175	Bcl3	7	-	19808462	19822770	0.305290	0.390375	1.032953
ENSMUSG00000087206	Gm16175	7	+	19809609	19811872	0.000000	0.000000	0.000000
ENSMUSG00000087593	Gm16174	7	+	19816553	19818625	0.000000	0.000000	0.000000
ENSMUSG00000002980	Bcam	7	-	19756131	19771016	26.074823	7.265798	19.225662
ENSMUSG00000109136	Gm45114	7	-	19760906	19762254	0.307635	0.062513	0.165412
ENSMUSG00000097226	Gm26600	7	+	19770611	19775403	0.000000	0.000000	0.000000
ENSMUSG00000109214	Gm44659	7	-	19868121	19871438	0.000000	0.000000	0.000000
ENSMUSG00000108942	Gm44660	7	+	19897334	19899798	0.018134	0.003685	0.009750
ENSMUSG00000092216	Gm19345	7	+	19852003	19858350	3.552338	0.721851	1.910053
ENSMUSG00000014686	Ceacam16	7	-	19852097	19861299	0.286573	0.058233	0.154087
ENSMUSG00000070778	Rpl7a-ps8	7	+	19953783	19954583	0.009238	0.001877	0.004967
ENSMUSG00000040498	Igsf23	7	-	19937305	19950756	0.293864	0.070825	0.187406
ENSMUSG00000109281	Gm44651	7	-	19949201	19949572	0.000000	0.000000	0.000000
ENSMUSG00000040511	Pvr	7	-	19903578	19921160	6.890069	3.867962	10.234819
ENSMUSG00000089886	Gm16184	7	+	19911825	19912397	5.968586	1.212843	3.209244
ENSMUSG00000090075	Gm16251	7	+	19920729	19927607	0.000000	0.000000	0.000000
ENSMUSG00000109310	Gm44576	7	+	23800874	23801284	0.341038	0.069300	0.183372
ENSMUSG00000066724	Gm10175	7	-	23946646	23947290	34.449909	8.935768	23.644485
ENSMUSG00000057101	Zfp180	7	+	24081924	24107713	56.692776	13.542489	35.834103
ENSMUSG00000068962	Zfp114	7	+	24175060	24183188	3.757504	1.280559	3.388424
ENSMUSG00000052675	Zfp112	7	+	24112314	24127952	7.765915	3.255613	8.614513
ENSMUSG00000108703	Gm44793	7	-	24112454	24116600	0.000000	0.000000	0.000000
ENSMUSG00000047603	Zfp235	7	+	24134169	24143241	11.421204	4.317876	11.425317
ENSMUSG00000087598	Zfp111	7	-	24193947	24211443	4.697342	1.865740	4.936842
ENSMUSG00000108361	Gm44796	7	+	24213134	24214385	0.000000	0.000000	0.000000
ENSMUSG00000074283	Zfp109	7	-	24227572	24237560	6.020174	1.390313	3.678836
ENSMUSG00000030486	Zfp108	7	+	24254794	24262445	4.860312	1.631989	4.318325
ENSMUSG00000055305	Zfp93	7	+	24270420	24277794	11.462679	3.404275	9.007880
ENSMUSG00000050605	Zfp61	7	-	24291039	24301232	11.096372	5.062156	13.394716
ENSMUSG00000082802	Gm15465	7	-	24320005	24322784	0.000000	0.000000	0.000000
ENSMUSG00000054342	Kcnn4	7	+	24370263	24386690	0.218377	0.107124	0.283455
ENSMUSG00000074282	Zfp94	7	-	24301704	24316666	10.184790	4.492600	11.887643
ENSMUSG00000062028	Irgc1	7	-	24431922	24452297	0.990178	0.424238	1.122554
ENSMUSG00000108360	Gm36159	7	+	24448354	24451327	0.000000	0.000000	0.000000
ENSMUSG00000046223	Plaur	7	+	24462484	24475968	1.234580	0.326796	0.864717
ENSMUSG00000002210	Smg9	7	+	24399619	24422778	19.729107	20.957270	55.453979
ENSMUSG00000054793	Cadm4	7	+	24482023	24504539	666.464111	136.296555	360.647491
ENSMUSG00000064264	Zfp428	7	+	24507006	24515682	70.965645	16.075672	42.537029
ENSMUSG00000011632	Pinlyp	7	-	24541658	24546118	0.191183	0.038849	0.102797
ENSMUSG00000041037	Irgq	7	+	24530689	24538600	128.920273	26.197172	69.319023
ENSMUSG00000051768	Xrcc1	7	+	24546289	24573440	11.999666	10.627652	28.121296
ENSMUSG00000074277	Phldb3	7	+	24610763	24629297	0.000000	0.000000	0.000000
ENSMUSG00000062773	Tex101	7	-	24668007	24676675	0.000000	0.000000	0.000000
ENSMUSG00000052212	Cd177	7	-	24743983	24760311	0.000000	0.000000	0.000000
ENSMUSG00000066721	Zfp575	7	-	24583838	24587641	18.084320	3.674814	9.723742
ENSMUSG00000064254	Ethe1	7	+	24587543	24608925	19.348383	3.931678	10.403414
ENSMUSG00000091955	Gm9844	7	+	24862213	24862697	27.858593	5.660990	14.979260
ENSMUSG00000003379	Cd79a	7	+	24897381	24902197	0.000000	0.000000	0.000000
ENSMUSG00000040952	Rps19	7	+	24884371	24889806	78.197197	105.302956	278.636841
ENSMUSG00000040940	Arhgef1	7	+	24902912	24926594	36.837212	37.206074	98.449127
ENSMUSG00000003380	Rabac1	7	-	24969752	24972754	179.294601	66.313759	175.469513
ENSMUSG00000098802	Mir7046	7	-	24970010	24970075	2.121212	0.431040	1.140553
ENSMUSG00000040907	Atp1a3	7	-	24978167	25005958	2108.889648	701.703308	1856.741821
ENSMUSG00000099258	Mir7047	7	-	24987604	24987667	0.062500	0.012700	0.033606
ENSMUSG00000008496	Pou2f2	7	-	25087344	25179726	10.028311	4.728965	12.513079
ENSMUSG00000098441	Mir6537	7	-	25097066	25097175	0.527253	0.107140	0.283498
ENSMUSG00000074274	D930028M14Rik	7	+	25152457	25156627	0.636765	0.162032	0.428745
ENSMUSG00000003378	Grik5	7	-	25009849	25072346	321.397919	96.915932	256.444397
ENSMUSG00000045252	Zfp574	7	+	25072567	25083492	37.231010	19.663891	52.031635
ENSMUSG00000054499	Dedd2	7	-	25199915	25220615	17.676699	4.909028	12.989532
ENSMUSG00000098325	Mir7048	7	-	25217668	25217725	1.965517	0.399402	1.056837
ENSMUSG00000108523	4933430L12Rik	7	+	25219368	25220930	0.000000	0.000000	0.000000
ENSMUSG00000046541	Zfp526	7	+	25221425	25227507	16.114189	3.274475	8.664424
ENSMUSG00000057177	Gsk3a	7	-	25228258	25237851	298.065918	78.738129	208.345016
ENSMUSG00000090330	9130221H12Rik	7	+	25228687	25230263	57.335327	11.926887	31.559137
ENSMUSG00000040857	Erf	7	-	25242561	25250761	72.091476	15.688269	41.511940
ENSMUSG00000058741	Prr19	7	+	25301411	25304132	0.000000	0.000000	0.000000
ENSMUSG00000005447	Pafah1b3	7	-	25295049	25297986	8.064946	4.079372	10.794221
ENSMUSG00000005442	Cic	7	+	25267704	25294159	65.764915	59.110172	156.408478
ENSMUSG00000043843	Tmem145	7	+	25306106	25316195	47.350552	12.449730	32.942604
ENSMUSG00000045039	Megf8	7	+	25317164	25365917	155.794464	34.468491	91.205338
ENSMUSG00000108579	Gm29918	7	-	25577074	25577798	0.000000	0.000000	0.000000
ENSMUSG00000108553	Gm38569	7	+	25584224	25594776	0.000000	0.000000	0.000000
ENSMUSG00000053714	4732471J01Rik	7	+	25376819	25566417	3.841153	2.031866	5.376419
ENSMUSG00000003123	Lipe	7	-	25379527	25398710	3.888159	4.313900	11.414794
ENSMUSG00000060188	Cxcl17	7	-	25400053	25412886	0.615662	0.125105	0.331035
ENSMUSG00000108518	Gm5587	7	-	25419153	25419826	0.652819	0.132656	0.351014
ENSMUSG00000108503	Gm20949	7	-	25421841	25422792	0.982143	0.199576	0.528088
ENSMUSG00000081732	Gm15495	7	-	25442152	25443463	0.228659	0.046465	0.122947
ENSMUSG00000074272	Ceacam1	7	-	25461707	25477603	3.860436	2.022078	5.350519
ENSMUSG00000054385	Ceacam2	7	-	25516042	25539857	1.427423	0.574047	1.518957
ENSMUSG00000057229	Dmac2	7	+	25619414	25625551	30.529346	11.471786	30.354919
ENSMUSG00000059479	B3gnt8	7	+	25626654	25635100	3.147634	0.817098	2.162082
ENSMUSG00000060376	Bckdha	7	-	25629946	25658981	48.941994	10.107202	26.744160
ENSMUSG00000061286	Exosc5	7	+	25659164	25671368	7.705545	7.313651	19.352283
ENSMUSG00000061702	Tmem91	7	-	25669139	25675166	7.485151	6.824572	18.058157
ENSMUSG00000063439	B9d2	7	+	25680780	25686558	20.078176	6.924674	18.323030
ENSMUSG00000002603	Tgfb1	7	+	25687002	25705077	7.691061	4.316151	11.420751
ENSMUSG00000002608	Ccdc97	7	-	25711106	25719088	43.985432	17.235405	45.605743
ENSMUSG00000040725	Hnrnpul1	7	-	25721165	25754757	38.847065	25.854691	68.412796
ENSMUSG00000090467	Gm4613	7	-	25828602	25828877	0.000000	0.000000	0.000000
ENSMUSG00000076445	Gm24865	7	-	25828632	25828727	0.755208	0.153462	0.406067
ENSMUSG00000091233	Gm6434	7	-	25882018	25882389	0.293011	0.059541	0.157549
ENSMUSG00000030483	Cyp2b10	7	+	25897620	25926624	0.104167	0.023333	0.061739
ENSMUSG00000040703	Cyp2s1	7	-	25802475	25816913	4.204739	1.522639	4.028978
ENSMUSG00000108691	Gm45226	7	+	25810175	25810462	0.000000	0.000000	0.000000
ENSMUSG00000097017	Gm26707	7	+	25816654	25820654	0.000000	0.000000	0.000000
ENSMUSG00000040583	Cyp2b13	7	+	26061497	26096197	0.000000	0.000000	0.000000
ENSMUSG00000101800	Rnf170-ps	7	+	26072073	26072931	2.959837	0.601452	1.591472
ENSMUSG00000092464	Gm8902	7	+	26245899	26247958	0.000000	0.000000	0.000000
ENSMUSG00000002602	Axl	7	-	25757273	25788705	55.535267	14.387836	38.070934
ENSMUSG00000066704	Cyp2b19	7	+	26757142	26772630	0.000000	0.000000	0.000000
ENSMUSG00000005547	Cyp2a5	7	+	26835305	26843548	0.059880	0.015142	0.040066
ENSMUSG00000052974	Cyp2f2	7	+	27119909	27133660	0.440000	0.097028	0.256742
ENSMUSG00000086868	Gm15883	7	-	27124481	27130674	0.000000	0.000000	0.000000
ENSMUSG00000078787	Cyp2t4	7	+	27153714	27158668	1.763175	0.362459	0.959084
ENSMUSG00000058709	Egln2	7	-	27158658	27166802	53.292244	34.566036	91.463448
ENSMUSG00000053291	Rab4b	7	-	27168424	27178896	45.141754	24.283358	64.254974
ENSMUSG00000095538	Gm21983	7	-	27168430	27181086	0.221302	0.044970	0.118992
ENSMUSG00000093348	Mir3101	7	-	27176006	27176093	14.637079	2.974320	7.870198
ENSMUSG00000089661	Mia	7	-	27179742	27181157	0.000000	0.000000	0.000000
ENSMUSG00000061479	Snrpa	7	-	27187005	27196271	49.099285	22.699739	60.064640
ENSMUSG00000078786	BC024978	7	+	27195781	27210186	14.113887	8.019958	21.221209
ENSMUSG00000080533	Mir1191	7	+	27205536	27205655	0.564706	0.114751	0.303636
ENSMUSG00000003752	Itpkc	7	-	27207172	27228661	4.480943	1.658438	4.388309
ENSMUSG00000003762	Coq8b	7	+	27233023	27257950	16.492979	9.995959	26.449806
ENSMUSG00000084974	Gm15567	7	-	27249263	27257932	2.823350	0.573717	1.518085
ENSMUSG00000108378	Gm44641	7	+	27252176	27262252	3.671195	0.746003	1.973961
ENSMUSG00000063160	Numbl	7	+	27258433	27282144	68.226540	33.046894	87.443733
ENSMUSG00000083622	Gm15570	7	-	27271768	27272392	1.705600	0.346586	0.917082
ENSMUSG00000040488	Ltbp4	7	-	27305136	27337692	53.644558	20.374409	53.911697
ENSMUSG00000040466	Blvrb	7	+	27447978	27466144	2.118057	3.921503	10.376493
ENSMUSG00000089832	Shkbp1	7	-	27342133	27356019	12.545333	8.423168	22.288122
ENSMUSG00000092367	Gm20479	7	-	27352649	27357419	3.849680	0.782272	2.069931
ENSMUSG00000011751	Sptbn4	7	-	27356383	27447686	168.324997	57.900391	153.207321
ENSMUSG00000108416	Gm44924	7	+	27433136	27434369	0.000000	0.000000	0.000000
ENSMUSG00000055200	Sertad3	7	+	27473768	27477364	4.927765	1.001344	2.649606
ENSMUSG00000082016	Pgam1-ps2	7	-	27469771	27470535	205.721512	41.803528	110.614204
ENSMUSG00000008384	Sertad1	7	+	27486910	27490316	13.475731	6.936054	18.353144
ENSMUSG00000053198	Prx	7	+	27499324	27520214	1.496863	0.337208	0.892268
ENSMUSG00000087371	Gm15541	7	-	27502718	27508122	0.138283	0.028100	0.074353
ENSMUSG00000040424	Hipk4	7	+	27523267	27531175	111.850006	28.794724	76.192276
ENSMUSG00000003363	Pld3	7	-	27532000	27553218	300.049133	190.173904	503.209625
ENSMUSG00000049643	2310022A10Rik	7	+	27553233	27582099	12.943494	6.295334	16.657768
ENSMUSG00000004056	Akt2	7	+	27591552	27640826	14.633549	26.685459	70.611053
ENSMUSG00000108520	Gm44684	7	-	27674659	27677844	1.995899	0.405576	1.073173
ENSMUSG00000057093	Zfp607b	7	+	27689340	27706484	9.785863	2.493643	6.598304
ENSMUSG00000007944	Ttc9b	7	+	27653915	27657346	355.359833	72.210693	191.073105
ENSMUSG00000040390	Map3k10	7	-	27656375	27674598	319.703033	92.531685	244.843460
ENSMUSG00000109143	Gm10046	7	+	27765673	27770972	1.124039	0.607930	1.608612
ENSMUSG00000037640	Zfp60	7	+	27731389	27753702	6.258585	2.826367	7.478707
ENSMUSG00000030604	Zfp626	7	+	27807196	27822916	11.434416	2.323524	6.148160
ENSMUSG00000078779	Zfp59	7	+	27838607	27856438	8.641225	1.769775	4.682914
ENSMUSG00000020420	Zfp607a	7	+	27857527	27880825	1.595053	0.769964	2.037363
ENSMUSG00000108314	Prkcz2	7	-	27882755	27884510	3.901196	0.792740	2.097631
ENSMUSG00000070709	Zfp974	7	-	27907392	27929460	5.143522	3.069894	8.123092
ENSMUSG00000097455	Gm26891	7	+	27927724	27931003	0.459023	0.093276	0.246812
ENSMUSG00000074243	Gm10651	7	-	27949155	27949763	8.171593	1.660504	4.393776
ENSMUSG00000063047	Zfp780b	7	-	27959135	27979171	5.271658	4.818984	12.751269
ENSMUSG00000096916	Zfp850	7	-	27984854	28014115	4.807108	1.072338	2.837460
ENSMUSG00000047730	Fcgbp	7	+	28071236	28120862	0.037578	0.011534	0.030520
ENSMUSG00000078776	9530053A07Rik	7	+	28129466	28164811	0.026096	0.007927	0.020976
ENSMUSG00000109015	Gm31024	7	-	28167275	28169627	2.931577	0.595710	1.576277
ENSMUSG00000030603	Psmc4	7	-	28041707	28050101	105.460854	39.286812	103.954865
ENSMUSG00000108968	Gm45011	7	+	28226358	28228654	0.065303	0.013270	0.035113
ENSMUSG00000046865	Fbl	7	+	28169710	28179269	12.615416	9.730543	25.747501
ENSMUSG00000002409	Dyrk1b	7	+	28179469	28187294	36.958557	13.174774	34.861107
ENSMUSG00000046058	Eid2	7	+	28267881	28269272	103.134331	20.957354	55.454201
ENSMUSG00000070705	Eid2b	7	+	28277739	28279489	52.693890	10.707632	28.332928
ENSMUSG00000046750	Selenov	7	-	28284652	28291186	0.279224	0.094626	0.250384
ENSMUSG00000003436	Dll3	7	-	28293553	28302238	2.636491	0.738422	1.953901
ENSMUSG00000003438	Timm50	7	-	28305516	28312072	35.895618	20.833311	55.125980
ENSMUSG00000003435	Supt5	7	-	28314891	28338746	108.545219	36.649693	96.976906
ENSMUSG00000109168	Gm44709	7	+	28314898	28318873	2.674653	0.543501	1.438132
ENSMUSG00000037563	Rps16	7	+	28350652	28353155	279.972687	78.419601	207.502167
ENSMUSG00000077711	AF357399	7	+	28351508	28351632	2.160000	0.438922	1.161408
ENSMUSG00000037552	Plekhg2	7	-	28359604	28372599	4.251108	1.869901	4.947852
ENSMUSG00000044786	Zfp36	7	-	28376784	28380253	17.423054	4.403693	11.652390
ENSMUSG00000109455	Gm44710	7	+	28378980	28392514	0.000000	0.000000	0.000000
ENSMUSG00000003444	Med29	7	-	28386146	28392708	31.975410	6.497545	17.192829
ENSMUSG00000003437	Paf1	7	+	28392951	28399388	40.391171	19.098648	50.535976
ENSMUSG00000037469	Acp7	7	-	28607634	28631332	3.095903	0.928009	2.455557
ENSMUSG00000108905	Gm44618	7	+	28629248	28681936	0.249779	0.050756	0.134303
ENSMUSG00000108865	Gm44617	7	+	28640443	28645671	0.420863	0.133318	0.352767
ENSMUSG00000037463	Fbxo27	7	+	28692849	28699338	14.657077	5.527670	14.626491
ENSMUSG00000030598	Fbxo17	7	+	28716804	28738144	3.897317	1.645444	4.353926
ENSMUSG00000109336	Samd4b	7	-	28399522	28598144	93.019035	24.272371	64.225906
ENSMUSG00000060791	Gmfg	7	+	28437447	28448233	0.402545	0.376040	0.995021
ENSMUSG00000030600	Lrfn1	7	+	28451980	28468242	72.950638	31.484356	83.309174
ENSMUSG00000109201	Gm6518	7	-	28477327	28477852	0.000000	0.000000	0.000000
ENSMUSG00000099417	1700028B04Rik	7	+	28492550	28497713	0.463440	0.164760	0.435964
ENSMUSG00000059128	Ifnl2	7	-	28508836	28510455	0.000000	0.000000	0.000000
ENSMUSG00000060747	Ifnl3	7	+	28522836	28524322	0.000000	0.000000	0.000000
ENSMUSG00000108925	Gm19880	7	+	28534772	28535089	0.000000	0.000000	0.000000
ENSMUSG00000084174	Sycn	7	+	28540885	28542209	0.000000	0.000000	0.000000
ENSMUSG00000047586	Nccrp1	7	-	28543596	28547254	0.158067	0.032120	0.084991
ENSMUSG00000030602	Pak4	7	-	28558819	28598185	10.749722	3.176202	8.404388
ENSMUSG00000098558	Mir7049	7	-	28560925	28560984	0.900000	0.182884	0.483920
ENSMUSG00000045948	Mrps12	7	-	28739641	28741820	76.832161	22.426811	59.342461
ENSMUSG00000070699	Sars2	7	+	28741992	28753871	13.086724	4.734040	12.526506
ENSMUSG00000051735	Rinl	7	+	28788969	28798963	2.196761	1.021277	2.702349
ENSMUSG00000096257	Ccer2	7	+	28756174	28758968	1.152536	0.234200	0.619706
ENSMUSG00000030595	Nfkbib	7	-	28758251	28767512	34.373547	11.855224	31.369513
ENSMUSG00000015149	Sirt2	7	+	28766735	28788661	47.746300	39.925224	105.644127
ENSMUSG00000108930	Gm10648	7	-	28859587	28876331	0.000000	0.000000	0.000000
ENSMUSG00000053522	Lgals7	7	+	28863853	28866284	0.150963	0.094568	0.250231
ENSMUSG00000053964	Lgals4	7	+	28833854	28841708	1.790910	0.868429	2.297906
ENSMUSG00000015165	Hnrnpl	7	+	28808541	28822266	94.682297	79.831955	211.239319
ENSMUSG00000109420	Gm44702	7	-	28809304	28810497	0.926975	0.188365	0.498424
ENSMUSG00000053898	Ech1	7	+	28825217	28832247	40.775406	17.477276	46.245739
ENSMUSG00000054083	Capn12	7	+	28881422	28893563	1.994237	0.714574	1.890798
ENSMUSG00000109307	Gm44700	7	-	28887127	28888483	3.526005	0.716500	1.895894
ENSMUSG00000054808	Actn4	7	-	28893248	28962340	34.952282	77.527092	205.140549
ENSMUSG00000109314	Gm44699	7	-	28920951	28943528	0.102695	0.020868	0.055218
ENSMUSG00000037337	Map4k1	7	+	28982050	29003279	1.291868	0.296532	0.784639
ENSMUSG00000053565	Eif3k	7	-	28971372	28981864	61.157326	43.717583	115.678894
ENSMUSG00000030592	Ryr1	7	-	29003344	29125179	5.904043	1.854795	4.907880
